order_id,customer_id,order_timestamp,category,quantity,unit_price,discount_pct,revenue,status,payment_method
O103858,C00870,2024-05-06 22:25:00,Sports,4,225.12,0.0,900.48,Completed,Apple Pay
O103859,C00969,2024-05-26 19:39:00,Sports,5,94.37,0.0,471.85,Completed,Google Pay
O103860,C01368,2024-02-28 21:27:00,Clothing,2,176.46,0.0,-352.92,Returned,PayPal
O103861,C01232,2024-04-15 06:52:00,Home,1,201.43,0.0,201.43,Completed,Card
O103862,C01219,2024-05-11 23:13:00,Sports,4,199.75,10.0,719.1,Completed,PayPal
O103863,C00129,2024-02-20 15:45:00,Books,1,5.92,0.0,5.92,Completed,Apple Pay
O103864,C00339,2024-02-20 10:54:00,Books,2,119.83,0.0,239.66,Completed,Card
O103865,C00367,2024-07-14 12:57:00,Beauty,2,106.33,0.0,212.66,Completed,Card
O103866,C01130,2024-05-14 08:26:00,Home,5,136.87,20.0,547.48,Completed,Card
O103867,C01249,2024-07-05 17:16:00,Sports,1,321.69,0.0,321.69,Completed,Card
O103868,C00324,2024-04-03 00:40:00,Beauty,3,101.89,0.0,305.67,Completed,PayPal
O103869,C01221,2024-04-04 11:51:00,Electronics,5,344.59,0.0,1722.95,Completed,Card
O103870,C00268,2024-06-12 19:54:00,Sports,3,33.56,0.0,-100.68,Returned,Card
O103871,C00509,2024-06-12 06:51:00,Sports,2,33.72,0.0,67.44,Completed,Card
O103872,C00654,2024-06-24 18:22:00,Beauty,2,24.26,10.0,43.67,Completed,PayPal
O103873,C00850,2024-04-01 19:48:00,Home,5,252.04,0.0,1260.2,Completed,Card
O103874,C00320,2024-06-09 03:08:00,Clothing,1,247.77,10.0,222.99,Completed,PayPal
O103875,C01130,2024-05-23 08:19:00,Books,5,22.14,10.0,99.63,Completed,Google Pay
O103876,C00738,2024-07-10 06:46:00,Home,5,33.58,10.0,151.11,Completed,PayPal
O103877,C01340,2024-06-19 21:17:00,Beauty,2,20.05,5.0,38.1,Completed,PayPal
O103878,C00562,2024-06-09 03:19:00,Beauty,4,143.33,15.0,487.32,Completed,Card
O103879,C00385,2024-05-31 21:04:00,Sports,2,227.45,10.0,409.41,Completed,Card
O103880,C00284,2024-04-12 07:30:00,Home,3,41.92,10.0,-113.18,Returned,Card
O103881,C01071,2024-03-01 10:09:00,Books,1,81.82,15.0,69.55,Completed,Card
O103882,C00628,2024-03-29 04:41:00,Books,1,46.61,0.0,46.61,Completed,PayPal
O103883,C00860,2024-07-06 03:19:00,Home,5,314.38,0.0,1571.9,Completed,Card
O103884,C00651,2024-03-04 16:10:00,Clothing,2,227.71,0.0,455.42,Completed,Card
O103885,C00197,2024-05-22 23:57:00,Electronics,1,252.63,0.0,252.63,Completed,Card
O103886,C00190,2024-06-26 19:11:00,Home,3,203.11,15.0,517.93,Completed,Card
O103887,C00997,2024-03-09 15:26:00,Sports,5,157.8,10.0,710.1,Completed,PayPal
O103888,C00125,2024-05-11 17:44:00,Electronics,1,452.98,,452.98,Completed,
O103889,C00881,2024-02-10 11:37:00,Sports,4,159.29,25.0,-477.87,Returned,Apple Pay
O103890,C00036,2024-03-26 10:16:00,Books,5,56.4,10.0,253.8,Completed,Card
O103891,C01126,2024-04-08 04:00:00,Clothing,5,132.41,5.0,628.95,Completed,PayPal
O103892,C00810,2024-04-30 18:13:00,Beauty,3,18.61,0.0,55.83,Completed,Card
O103893,C01195,2024-04-01 19:09:00,Electronics,3,440.39,5.0,1255.11,Completed,Card
O103894,C00763,2024-05-18 22:46:00,Books,5,114.14,0.0,570.7,Completed,Google Pay
O103895,C00451,2024-08-05 03:53:00,Books,4,53.71,0.0,-214.84,Returned,Card
O103896,C00336,2024-03-30 07:47:00,Beauty,1,198.34,0.0,198.34,Completed,Card
O103897,C01283,2024-05-28 23:40:00,Home,4,7.4,0.0,29.6,Completed,PayPal
O103898,C01269,2024-05-06 12:34:00,Electronics,5,243.48,5.0,1156.53,Completed,Apple Pay
O103899,C00242,2024-04-04 20:04:00,Beauty,1,149.51,0.0,149.51,Completed,Card
O103900,C00247,2024-05-31 06:40:00,Home,1,285.68,5.0,0.0,Cancelled,Card
O103901,C00372,2024-06-26 05:16:00,Home,1,236.9,5.0,225.06,Completed,PayPal
O103902,C00005,2024-06-02 20:12:00,Clothing,1,63.5,10.0,57.15,Completed,Apple Pay
O103903,C01341,2024-03-13 06:48:00,Beauty,2,49.78,10.0,89.6,Completed,PayPal
O103904,C00269,2024-06-22 06:09:00,Sports,5,127.02,0.0,635.1,Completed,Card
O103905,C00289,2024-06-02 18:49:00,Clothing,2,18.39,0.0,36.78,Completed,Card
O103906,C00581,2024-04-30 22:34:00,Home,3,185.75,5.0,529.39,Completed,Apple Pay
O103907,C00226,2024-04-03 01:17:00,Electronics,5,430.87,15.0,1831.2,Completed,Card
O103908,C01146,2024-03-05 11:17:00,Electronics,2,145.03,0.0,290.06,Completed,Card
O103909,C00822,2024-04-07 18:54:00,Beauty,4,17.4,15.0,59.16,Completed,Card
O103910,C01087,2024-02-21 04:10:00,Home,1,85.54,20.0,68.43,Completed,Apple Pay
O103911,C01173,2024-05-02 16:28:00,Home,3,142.58,0.0,427.74,Completed,PayPal
O103912,C01299,2024-05-04 13:08:00,Home,4,223.56,0.0,894.24,Completed,Card
O103913,C00254,2024-04-26 02:22:00,Home,2,151.49,0.0,302.98,Completed,Card
O103914,C00052,2024-05-08 11:26:00,Beauty,3,39.41,0.0,118.23,Completed,Card
O103915,C00021,2024-04-04 23:27:00,Beauty,3,172.21,0.0,-516.63,Returned,Card
O103916,C00489,2024-04-01 23:37:00,Sports,4,276.27,0.0,1105.08,Completed,Card
O103917,C01393,2024-03-31 07:02:00,Books,5,129.31,20.0,517.24,Completed,Card
O103918,C00173,2024-05-17 19:46:00,Electronics,1,313.33,15.0,266.33,Completed,Card
O103919,C00827,2024-04-04 11:53:00,Electronics,4,17.72,,60.25,Completed,
O103920,C01296,2024-04-16 13:38:00,Clothing,2,237.02,20.0,379.23,Completed,Google Pay
O103921,C00791,2024-02-05 18:19:00,Beauty,1,136.64,0.0,136.64,Completed,Card
O103922,C00124,2024-03-14 16:09:00,Home,4,269.54,20.0,862.53,Completed,Card
O103923,C00901,2024-03-15 18:23:00,Electronics,2,380.75,20.0,609.2,Completed,PayPal
O103924,C01007,2024-04-28 09:36:00,Sports,4,244.95,0.0,-979.8,Returned,Card
O103925,C00820,2024-03-25 10:26:00,Books,4,95.98,10.0,-345.53,Returned,PayPal
O103926,C00563,2024-02-17 20:21:00,Beauty,4,174.27,0.0,697.08,Completed,Card
O103927,C00255,2024-05-21 10:52:00,Sports,2,264.7,0.0,529.4,Completed,Card
O103928,C00306,2024-03-31 19:24:00,Sports,2,26.91,10.0,48.44,Completed,Card
O103929,C00488,2024-03-22 09:46:00,Home,1,76.01,5.0,72.21,Completed,Card
O103930,C00515,2024-04-23 22:27:00,Home,2,184.2,0.0,368.4,Completed,Card
O103931,C01337,2024-06-06 21:44:00,Beauty,3,168.34,0.0,505.02,Completed,PayPal
O103932,C00287,2024-04-01 04:25:00,Electronics,4,151.92,5.0,577.3,Completed,Card
O103933,C01373,2024-06-26 17:07:00,Books,5,104.19,10.0,468.86,Completed,PayPal
O103934,C00857,2024-07-29 22:45:00,Electronics,3,246.79,0.0,740.37,Completed,Apple Pay
O103935,C00936,2024-03-22 03:41:00,Electronics,5,429.62,5.0,2040.69,Completed,Card
O103936,C00255,2024-07-07 04:01:00,Electronics,5,163.09,25.0,611.59,Completed,Card
O103937,C01215,2024-03-06 04:16:00,Home,2,260.77,10.0,469.39,Completed,Card
O103938,C00667,2024-06-15 21:20:00,Sports,2,72.08,0.0,0.0,Cancelled,Card
O103939,C00737,2024-05-29 08:53:00,Clothing,4,32.99,0.0,131.96,Completed,Card
O103940,C00865,2024-07-03 19:58:00,Clothing,1,96.32,10.0,86.69,Completed,Apple Pay
O103941,C00159,2024-05-02 12:51:00,Clothing,4,129.41,0.0,517.64,Completed,Apple Pay
O103942,C00029,2024-03-19 00:23:00,Home,3,75.31,5.0,214.63,Completed,Card
O103943,C01031,2024-06-14 04:08:00,Home,3,103.77,0.0,311.31,Completed,Apple Pay
O103944,C00694,2024-03-03 05:58:00,Beauty,4,213.53,15.0,726.0,Completed,Card
O103945,C01388,2024-05-30 03:07:00,Beauty,1,87.2,0.0,87.2,Completed,Apple Pay
O103946,C01283,2024-07-12 12:56:00,Sports,4,46.16,20.0,147.71,Completed,Card
O103947,C00832,2024-05-09 16:03:00,Beauty,5,204.02,20.0,816.08,Completed,Google Pay
O103948,C00092,2024-03-26 01:51:00,Clothing,5,119.51,10.0,-537.8,Returned,Card
O103949,C00486,2024-05-02 08:31:00,Books,4,90.84,0.0,363.36,Completed,Card
O103950,C01368,2024-03-20 19:02:00,Electronics,2,54.13,5.0,102.85,Completed,Apple Pay
O103951,C01358,2024-04-01 14:30:00,Clothing,1,164.77,0.0,164.77,Completed,PayPal
O103952,C00280,2024-01-23 00:32:00,Electronics,4,147.17,0.0,588.68,Completed,PayPal
O103953,C00186,2024-02-28 13:21:00,Electronics,5,231.14,5.0,1097.91,Completed,Card
O103954,C00353,2024-03-18 10:50:00,Beauty,3,132.31,0.0,0.0,Cancelled,Google Pay
O103955,C00309,2024-04-25 12:54:00,Clothing,4,188.5,0.0,754.0,Completed,Card
O103956,C00341,2024-03-28 14:44:00,Home,5,196.24,5.0,932.14,Completed,Card
O103957,C00551,2024-03-28 00:31:00,Clothing,2,114.87,0.0,0.0,Cancelled,Card
O103958,C00071,2024-05-25 20:27:00,Beauty,2,229.5,0.0,459.0,Completed,Card
O103959,C00583,2024-06-03 11:53:00,Beauty,4,207.73,0.0,830.92,Completed,PayPal
O103960,C00982,2024-02-09 22:49:00,Sports,5,175.22,0.0,876.1,Completed,PayPal
O103961,C00243,2024-04-19 01:33:00,Sports,2,210.1,0.0,420.2,Completed,Google Pay
O103962,C00978,2024-03-21 14:14:00,Books,3,36.46,10.0,98.44,Completed,Card
O103963,C00345,2024-05-09 11:58:00,Sports,1,281.58,0.0,281.58,Completed,PayPal
O103964,C01144,2024-06-16 21:47:00,Books,2,127.88,0.0,255.76,Completed,Apple Pay
O103965,C00813,2024-06-08 06:53:00,Clothing,3,132.62,5.0,377.97,Completed,PayPal
O103966,C01125,2024-03-15 23:47:00,Home,2,220.06,10.0,396.11,Completed,Card
O103967,C00432,2024-06-14 07:40:00,Clothing,3,187.1,20.0,0.0,Cancelled,PayPal
O103968,C00539,2024-07-14 20:42:00,Home,4,226.25,0.0,905.0,Completed,Card
O103969,C00376,2024-02-05 11:40:00,Clothing,1,51.75,0.0,51.75,Completed,PayPal
O103970,C00305,2024-05-17 05:43:00,Home,4,245.43,20.0,785.38,Completed,Apple Pay
O103971,C00587,2024-01-23 17:06:00,Sports,5,202.17,0.0,1010.85,Completed,Card
O103972,C00378,2024-06-13 10:54:00,Electronics,4,153.5,0.0,0.0,Cancelled,Apple Pay
O103973,C00982,2024-02-13 00:24:00,Clothing,3,147.15,0.0,441.45,Completed,Card
O103974,C00204,2024-01-23 09:20:00,Books,4,145.52,0.0,582.08,Completed,Google Pay
O103975,C00801,2024-08-18 05:13:00,Home,2,172.35,10.0,310.23,Completed,Google Pay
O103976,C01114,2024-04-10 08:57:00,Books,2,123.88,15.0,-210.6,Returned,PayPal
O103977,C00447,2024-04-28 03:09:00,Clothing,5,61.02,5.0,289.85,Completed,Card
O103978,C00329,2024-06-25 23:47:00,Home,5,198.75,0.0,993.75,Completed,PayPal
O103979,C01038,2024-05-02 18:23:00,Clothing,1,81.03,0.0,81.03,Completed,Card
O103980,C00221,2024-02-14 10:48:00,Books,1,107.38,5.0,-102.01,Returned,Google Pay
O103981,C00416,2024-04-12 05:38:00,Sports,5,253.29,0.0,-1266.45,Returned,Card
O103982,C01366,2024-02-12 22:22:00,Clothing,3,156.56,0.0,469.68,Completed,Apple Pay
O103983,C00063,2024-04-10 11:48:00,Sports,3,129.69,15.0,330.71,Completed,Card
O103984,C01207,2024-07-02 19:39:00,Books,2,145.99,10.0,262.78,Completed,Google Pay
O103985,C01093,2024-05-19 14:07:00,Sports,4,289.61,10.0,1042.6,Completed,Google Pay
O103986,C00907,2024-03-22 17:27:00,Books,3,23.84,10.0,64.37,Completed,Card
O103987,C01251,2024-08-17 23:53:00,Books,1,60.73,25.0,45.55,Completed,Google Pay
O103988,C00579,2024-05-28 17:47:00,Beauty,3,117.79,5.0,335.7,Completed,Apple Pay
O103989,C00105,2024-03-10 15:26:00,Electronics,5,209.94,25.0,-787.28,Returned,Apple Pay
O103990,C01182,2024-06-25 04:45:00,Electronics,2,187.67,0.0,375.34,Completed,Card
O103991,C01102,2024-07-30 23:38:00,Electronics,4,230.2,0.0,920.8,Completed,Card
O103992,C01379,2024-06-11 14:18:00,Clothing,3,238.34,0.0,715.02,Completed,Apple Pay
O103993,C00625,2024-01-15 15:04:00,Electronics,2,61.63,5.0,117.1,Completed,Card
O103994,C00666,2024-02-17 04:16:00,Clothing,2,105.83,0.0,211.66,Completed,Card
O103995,C00216,2024-06-15 06:16:00,Home,4,57.89,0.0,231.56,Completed,Google Pay
O103996,C00389,2024-02-22 10:03:00,Clothing,5,154.63,15.0,657.18,Completed,Card
O103997,C00628,2024-04-02 08:26:00,Books,1,21.14,0.0,21.14,Completed,Card
O103998,C00683,2024-04-05 01:14:00,Books,2,34.79,20.0,55.66,Completed,Google Pay
O103999,C01382,2024-05-09 16:33:00,Clothing,2,80.38,0.0,160.76,Completed,Card
O104000,C00278,2024-06-28 17:05:00,Sports,1,317.23,0.0,317.23,Completed,Card
O104001,C00245,2024-04-04 14:38:00,Home,1,322.42,5.0,306.3,Completed,Card
O104002,C00241,2024-05-08 11:53:00,Electronics,5,114.94,0.0,574.7,Completed,Apple Pay
O104003,C01003,2024-04-20 11:52:00,Clothing,1,173.75,0.0,-173.75,Returned,Card
O104004,C00364,2024-06-04 12:07:00,Books,4,112.83,10.0,406.19,Completed,Card
O104005,C00041,2024-03-15 00:35:00,Sports,4,245.0,20.0,784.0,Completed,Google Pay
O104006,C01294,2024-03-31 02:54:00,Clothing,5,48.44,0.0,242.2,Completed,Google Pay
O104007,C00455,2024-04-13 05:18:00,Sports,5,332.56,10.0,1496.52,Completed,Apple Pay
O104008,C00110,2024-03-28 16:06:00,Electronics,2,97.27,25.0,145.9,Completed,PayPal
O104009,C00396,2024-05-09 19:43:00,Home,5,222.56,0.0,1112.8,Completed,Card
O104010,C00787,2024-05-18 12:38:00,Sports,4,249.22,0.0,996.88,Completed,Card
O104011,C00075,2024-05-05 19:08:00,Clothing,1,15.9,0.0,0.0,Cancelled,Apple Pay
O104012,C00133,2024-05-22 18:54:00,Home,3,253.04,0.0,759.12,Completed,Card
O104013,C00931,2024-03-04 10:22:00,Electronics,5,380.04,0.0,-1900.2,Returned,Apple Pay
O104014,C01277,2024-03-21 01:28:00,Clothing,5,224.03,10.0,1008.14,Completed,Card
O104015,C00594,2024-05-15 14:11:00,Sports,4,315.51,0.0,1262.04,Completed,Apple Pay
O104016,C00702,2024-04-27 01:50:00,Clothing,2,176.01,10.0,316.82,Completed,Card
O104017,C01210,2024-06-07 23:58:00,Beauty,2,25.64,0.0,51.28,Completed,Google Pay
O104018,C01259,2024-03-25 00:09:00,Electronics,3,476.88,0.0,1430.64,Completed,PayPal
O104019,C00227,2024-03-26 16:45:00,Sports,4,223.74,20.0,715.97,Completed,PayPal
O104020,C00739,2024-05-14 08:34:00,Home,4,203.73,10.0,733.43,Completed,Card
O104021,C00189,2024-06-01 15:24:00,Home,3,43.49,0.0,130.47,Completed,Card
O104022,C00208,2024-05-18 05:39:00,Home,4,100.39,0.0,401.56,Completed,Google Pay
O104023,C00550,2024-04-13 15:19:00,Clothing,5,231.76,5.0,1100.86,Completed,PayPal
O104024,C00565,2024-03-16 23:24:00,Books,3,59.15,10.0,159.7,Completed,PayPal
O104025,C00711,2024-01-26 14:03:00,Sports,4,241.99,20.0,774.37,Completed,Card
O104026,C00254,2024-02-13 01:42:00,Beauty,3,189.73,10.0,512.27,Completed,Card
O104027,C00703,2024-04-11 11:12:00,Electronics,4,129.41,0.0,517.64,Completed,Card
O104028,C00391,2024-05-13 05:38:00,Clothing,5,108.75,5.0,516.56,Completed,Card
O104029,C00385,2024-03-10 00:05:00,Home,4,56.01,0.0,224.04,Completed,Card
O104030,C00395,2024-04-08 18:18:00,Clothing,5,141.22,5.0,670.8,Completed,Card
O104031,C00677,2024-02-03 18:06:00,Clothing,4,44.71,0.0,178.84,Completed,Card
O104032,C01281,2024-03-05 18:33:00,Books,2,4.12,0.0,8.24,Completed,Card
O104033,C00596,2024-04-12 04:01:00,Home,3,224.7,10.0,606.69,Completed,Card
O104034,C01097,2024-05-19 15:25:00,Clothing,5,36.58,10.0,164.61,Completed,Card
O104035,C00660,2024-03-17 01:27:00,Books,5,41.63,0.0,208.15,Completed,Card
O104036,C01021,2024-04-21 20:59:00,Beauty,2,153.33,0.0,306.66,Completed,Card
O104037,C00536,2024-03-08 21:36:00,Clothing,4,233.36,10.0,840.1,Completed,Apple Pay
O104038,C00068,2024-08-30 08:25:00,Books,5,65.97,,-329.85,Returned,
O104039,C01137,2024-01-18 03:57:00,Sports,3,106.51,20.0,255.62,Completed,Card
O104040,C00176,2024-02-28 19:41:00,Electronics,4,34.15,15.0,116.11,Completed,Apple Pay
O104041,C00668,2024-04-15 03:10:00,Clothing,3,135.82,15.0,346.34,Completed,Google Pay
O104042,C00856,2024-05-08 03:02:00,Sports,5,148.53,0.0,742.65,Completed,Apple Pay
O104043,C00080,2024-02-08 01:33:00,Sports,1,342.7,20.0,274.16,Completed,Apple Pay
O104044,C00076,2024-03-17 20:30:00,Books,1,91.44,10.0,82.3,Completed,Card
O104045,C00701,2024-05-27 18:34:00,Sports,1,143.21,25.0,107.41,Completed,Apple Pay
O104046,C00488,2024-03-13 11:10:00,Home,3,257.23,20.0,617.35,Completed,Apple Pay
O104047,C01089,2024-03-23 03:54:00,Beauty,5,59.79,0.0,298.95,Completed,PayPal
O104048,C00160,2024-06-25 11:41:00,Beauty,2,6.72,0.0,13.44,Completed,Apple Pay
O104049,C00288,2024-05-28 00:33:00,Beauty,5,228.42,0.0,1142.1,Completed,Card
O104050,C00324,2024-03-12 01:06:00,Clothing,5,6.38,0.0,31.9,Completed,Card
O104051,C00701,2024-01-24 00:08:00,Home,5,124.17,0.0,-620.85,Returned,PayPal
O104052,C00293,2024-05-16 11:20:00,Clothing,2,161.87,10.0,291.37,Completed,Card
O104053,C01315,2024-06-12 01:04:00,Electronics,2,120.75,10.0,217.35,Completed,Card
O104054,C00218,2024-04-10 03:08:00,Clothing,5,202.05,10.0,909.22,Completed,Card
O104055,C00769,2024-05-17 13:20:00,Books,2,143.06,10.0,257.51,Completed,Apple Pay
O104056,C00442,2024-06-03 05:19:00,Sports,3,68.18,0.0,204.54,Completed,Card
O104057,C01281,2024-04-12 04:52:00,Electronics,1,398.71,0.0,0.0,Cancelled,Card
O104058,C00357,2024-05-11 07:55:00,Clothing,2,55.76,0.0,111.52,Completed,Card
O104059,C00694,2024-02-29 11:30:00,Sports,1,177.59,0.0,177.59,Completed,Google Pay
O104060,C00696,2024-07-05 22:11:00,Books,2,67.04,0.0,134.08,Completed,Card
O104061,C00196,2024-04-09 23:45:00,Home,2,23.97,0.0,47.94,Completed,Apple Pay
O104062,C00188,2024-03-17 18:56:00,Electronics,1,389.39,10.0,350.45,Completed,Apple Pay
O104063,C00916,2024-05-23 22:33:00,Books,4,112.96,10.0,406.66,Completed,Google Pay
O104064,C00761,2024-07-05 17:33:00,Home,3,77.65,0.0,232.95,Completed,Card
O104065,C00856,2024-05-19 21:41:00,Home,2,268.02,0.0,536.04,Completed,PayPal
O104066,C01261,2024-05-14 14:56:00,Electronics,2,98.97,0.0,197.94,Completed,Card
O104067,C01008,2024-02-19 08:21:00,Beauty,3,11.9,0.0,-35.7,Returned,Apple Pay
O104068,C00361,2024-05-06 10:55:00,Clothing,1,177.02,20.0,0.0,Cancelled,Card
O104069,C00612,2024-03-08 05:42:00,Electronics,-5,507.36,20.0,2029.44,Completed,PayPal
O104070,C01078,2024-06-05 12:04:00,Beauty,1,71.9,25.0,53.92,Completed,PayPal
O104071,C01049,2024-03-28 10:27:00,Home,5,323.02,0.0,1615.1,Completed,Apple Pay
O104072,C01017,2024-02-19 13:57:00,Clothing,2,76.14,5.0,144.67,Completed,PayPal
O104073,C00430,2024-03-19 11:44:00,Electronics,1,347.12,0.0,347.12,Completed,Card
O104074,C00033,2024-08-24 00:14:00,Electronics,2,183.35,0.0,366.7,Completed,Card
O104075,C00739,2024-05-24 05:42:00,Clothing,2,209.89,0.0,-419.78,Returned,Card
O104076,C01086,2024-02-24 07:14:00,Home,3,250.97,0.0,752.91,Completed,Card
O104077,C01235,2024-04-26 22:03:00,Clothing,1,162.01,0.0,162.01,Completed,PayPal
O104078,C00547,2024-02-27 19:37:00,Beauty,4,167.12,0.0,668.48,Completed,Card
O104079,C00813,2024-06-26 03:32:00,Books,2,71.7,10.0,129.06,Completed,Card
O104080,C00058,2024-04-23 16:37:00,Clothing,1,67.25,15.0,57.16,Completed,Apple Pay
O104081,C01157,2024-03-20 14:39:00,Books,3,85.24,0.0,255.72,Completed,Apple Pay
O104082,C01210,2024-09-01 14:55:00,Electronics,3,298.85,0.0,896.55,Completed,Card
O104083,C01286,2024-03-19 07:05:00,Clothing,3,113.98,20.0,273.55,Completed,PayPal
O104084,C00358,2024-05-03 10:46:00,Clothing,1,58.06,0.0,58.06,Completed,Apple Pay
O104085,C00458,2024-10-01 01:11:00,Electronics,5,345.58,10.0,1555.11,Completed,Card
O104086,C00723,2024-06-30 07:29:00,Beauty,2,148.69,0.0,297.38,Completed,PayPal
O104087,C00983,2024-05-04 16:13:00,Sports,2,322.6,10.0,580.68,Completed,Card
O104088,C00192,2024-03-28 12:39:00,Books,3,47.49,10.0,0.0,Cancelled,Apple Pay
O104089,C01219,2024-04-30 01:08:00,Sports,3,37.44,10.0,101.09,Completed,Google Pay
O104090,C00912,2024-05-18 22:47:00,Home,2,53.45,0.0,106.9,Completed,Card
O104091,C00596,2024-04-20 00:26:00,Books,5,108.89,0.0,544.45,Completed,PayPal
O104092,C00651,2024-01-26 06:42:00,Books,1,30.43,0.0,30.43,Completed,Card
O104093,C00796,2024-04-29 19:02:00,Sports,3,294.02,0.0,882.06,Completed,PayPal
O104094,C00624,2024-02-04 09:13:00,Electronics,4,323.69,0.0,1294.76,Completed,Google Pay
O104095,C00513,2024-07-22 02:05:00,Sports,2,306.86,0.0,613.72,Completed,Card
O104096,C00762,2024-06-02 10:14:00,Sports,4,284.29,15.0,966.59,Completed,Card
O104097,C00516,2024-05-15 20:28:00,Electronics,3,83.85,20.0,201.24,Completed,Card
O104098,C00228,2024-01-22 13:54:00,Sports,5,237.52,0.0,1187.6,Completed,Google Pay
O104099,C00814,2024-05-25 19:17:00,Beauty,5,110.06,0.0,550.3,Completed,Card
O104100,C00903,2024-05-24 04:09:00,Clothing,2,200.28,0.0,400.56,Completed,Card
O104101,C00342,2024-05-18 14:14:00,Home,4,215.96,15.0,734.26,Completed,Card
O104102,C00432,2024-03-25 19:19:00,Books,2,88.78,25.0,133.17,Completed,PayPal
O104103,C00829,2024-05-22 16:16:00,Sports,1,295.03,10.0,-265.53,Returned,Google Pay
O104104,C00816,2024-06-28 05:18:00,Home,5,13.25,15.0,56.31,Completed,Apple Pay
O104105,C00453,2024-06-29 07:39:00,Home,3,78.56,0.0,235.68,Completed,Card
O104106,C00254,2024-03-14 08:44:00,Clothing,3,234.79,0.0,0.0,Cancelled,Card
O104107,C00061,2024-05-23 16:26:00,Electronics,1,368.8,0.0,368.8,Completed,Card
O104108,C00252,2024-06-30 19:06:00,Electronics,2,494.67,0.0,989.34,Completed,Card
O104109,C00865,2024-06-20 09:59:00,Clothing,1,225.55,15.0,191.72,Completed,Card
O104110,C01183,2024-03-25 10:49:00,Sports,3,79.92,10.0,215.78,Completed,Apple Pay
O104111,C00915,2024-06-15 02:54:00,Beauty,5,119.68,0.0,598.4,Completed,Google Pay
O104112,C00262,2024-07-05 17:27:00,Beauty,1,72.99,0.0,72.99,Completed,Google Pay
O104113,C00616,2024-04-04 18:54:00,Books,2,25.14,5.0,47.77,Completed,Card
O104114,C00688,2024-05-15 12:22:00,Sports,3,92.25,0.0,-276.75,Returned,Card
O104115,C01269,2024-04-09 01:17:00,Home,5,29.79,15.0,126.61,Completed,Card
O104116,C00045,2024-06-17 18:26:00,Clothing,1,220.22,0.0,220.22,Completed,Apple Pay
O104117,C01021,2024-05-29 08:58:00,Clothing,1,84.41,10.0,75.97,Completed,Card
O104118,C00444,2024-03-11 17:05:00,Books,4,71.57,15.0,243.34,Completed,Card
O104119,C00695,2024-04-29 03:05:00,Home,1,73.56,10.0,66.2,Completed,Card
O104120,C01194,2024-07-14 10:51:00,Sports,3,35.38,0.0,106.14,Completed,Apple Pay
O104121,C00191,2024-03-28 08:25:00,Clothing,5,161.46,0.0,807.3,Completed,Google Pay
O104122,C00646,2024-03-27 13:36:00,Home,3,190.33,5.0,542.44,Completed,Google Pay
O104123,C00333,2024-02-26 07:12:00,Clothing,3,264.17,15.0,673.63,Completed,Apple Pay
O104124,C00964,2024-03-10 02:52:00,Sports,5,279.64,0.0,1398.2,Completed,Apple Pay
O104125,C00037,2024-04-07 04:14:00,Clothing,4,227.72,0.0,910.88,Completed,Google Pay
O104126,C00033,2024-05-29 03:50:00,Books,4,111.84,20.0,357.89,Completed,Card
O104127,C01316,2024-03-12 23:28:00,Home,3,54.66,10.0,147.58,Completed,Card
O104128,C00370,2024-05-06 12:39:00,Home,1,240.61,0.0,240.61,Completed,PayPal
O104129,C01366,2024-02-26 02:33:00,Sports,5,264.52,0.0,1322.6,Completed,PayPal
O104130,C00428,2024-05-09 10:26:00,Sports,5,173.53,0.0,867.65,Completed,Google Pay
O104131,C01351,2024-08-07 23:39:00,Home,1,23.96,0.0,23.96,Completed,Apple Pay
O104132,C00322,2024-04-09 05:12:00,Books,3,80.93,0.0,242.79,Completed,Card
O104133,C00367,2024-06-25 08:24:00,Electronics,4,82.57,15.0,280.74,Completed,Apple Pay
O104134,C00883,2024-05-19 12:57:00,Clothing,-3,109.79,15.0,279.96,Completed,Apple Pay
O104135,C00124,2024-02-14 06:53:00,Beauty,5,167.57,0.0,837.85,Completed,Apple Pay
O104136,C00592,2024-02-14 07:07:00,Sports,2,184.53,0.0,-369.06,Returned,PayPal
O104137,C00816,2024-06-23 11:32:00,Sports,2,275.9,0.0,551.8,Completed,Card
O104138,C00476,2024-02-14 18:00:00,Sports,1,181.31,0.0,181.31,Completed,Card
O104139,C00633,2024-05-13 08:56:00,Beauty,4,31.28,0.0,125.12,Completed,Card
O104140,C00799,2024-04-24 18:53:00,Sports,2,328.12,0.0,656.24,Completed,Apple Pay
O104141,C00196,2024-05-08 00:42:00,Electronics,-3,181.87,0.0,545.61,Completed,Card
O104142,C00865,2024-06-20 09:32:00,Sports,5,334.01,10.0,1503.04,Completed,Card
O104143,C00956,2024-01-25 04:18:00,Beauty,4,169.6,0.0,678.4,Completed,Card
O104144,C00508,2024-04-14 08:17:00,Home,3,112.87,5.0,321.68,Completed,Card
O104145,C01279,2024-03-13 14:32:00,Beauty,3,47.68,0.0,-143.04,Returned,Card
O104146,C00835,2024-03-02 04:56:00,Books,5,132.69,0.0,663.45,Completed,PayPal
O104147,C00918,2024-07-20 03:18:00,Books,2,89.74,0.0,179.48,Completed,PayPal
O104148,C01385,2024-01-22 15:31:00,Home,1,133.01,0.0,133.01,Completed,Google Pay
O104149,C01153,2024-04-23 15:48:00,Sports,2,241.12,0.0,482.24,Completed,Google Pay
